epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,2261.39,0.4777,0.37111,0.88805,0.86578,0.75885,0.82704,0.54753,1.37253,1.46304,1.46299,0.0095149,0.0095149,0.0095149
100,2283.84,0.46947,0.35896,0.87601,0.86609,0.75,0.84469,0.57118,1.35756,1.30401,1.49763,0.00950995,0.00950995,0.00950995
101,2306.32,0.47335,0.35398,0.88854,0.84871,0.76999,0.84256,0.56852,1.39716,1.47197,1.46033,0.009505,0.009505,0.009505
102,2328.84,0.47373,0.3642,0.87908,0.81818,0.72549,0.8213,0.55974,1.35732,1.69348,1.40444,0.00950005,0.00950005,0.00950005
103,2351.26,0.48585,0.37425,0.8877,0.84384,0.74167,0.82325,0.56866,1.37942,1.32,1.4948,0.0094951,0.0094951,0.0094951
104,2373.75,0.47667,0.36725,0.8826,0.87288,0.6732,0.80939,0.55936,1.4962,1.46674,1.55388,0.00949015,0.00949015,0.00949015
105,2396.29,0.46678,0.34771,0.87629,0.86322,0.71569,0.83384,0.55057,1.32487,1.51384,1.42602,0.0094852,0.0094852,0.0094852
106,2418.77,0.49207,0.38148,0.89037,0.82731,0.63408,0.78302,0.5336,1.41828,1.99129,1.49606,0.00948025,0.00948025,0.00948025
107,2441.23,0.50017,0.39283,0.89854,0.72706,0.69608,0.7637,0.51798,1.40403,2.0707,1.48216,0.0094753,0.0094753,0.0094753
108,2463.69,0.50088,0.38798,0.8936,0.80345,0.7451,0.81579,0.56404,1.31729,2.31698,1.414,0.00947035,0.00947035,0.00947035
109,2486.07,0.48243,0.36349,0.88837,0.87256,0.72549,0.83345,0.55203,1.4487,1.56865,1.53604,0.0094654,0.0094654,0.0094654
110,2508.49,0.47848,0.3692,0.89052,0.8985,0.6943,0.83499,0.56572,1.44354,1.64126,1.62146,0.00946045,0.00946045,0.00946045
111,2530.88,0.49237,0.37445,0.88865,0.89989,0.66667,0.81895,0.56236,1.48117,1.87804,1.58317,0.0094555,0.0094555,0.0094555
112,2553.32,0.46592,0.36206,0.8877,0.83615,0.72547,0.82809,0.56273,1.43939,2.84221,1.5148,0.00945055,0.00945055,0.00945055
113,2575.74,0.4902,0.38449,0.8925,0.85517,0.66572,0.79596,0.53517,1.41734,1.71854,1.5106,0.0094456,0.0094456,0.0094456
114,2598.2,0.49245,0.37786,0.89528,0.8486,0.76931,0.83482,0.55708,1.41375,2.17617,1.55883,0.00944065,0.00944065,0.00944065
115,2620.62,0.47175,0.36798,0.8739,0.84741,0.72549,0.8263,0.54633,1.34165,1.38201,1.49477,0.0094357,0.0094357,0.0094357
116,2643.06,0.47795,0.35393,0.89278,0.81892,0.75373,0.82592,0.56978,1.37511,2.09057,1.51254,0.00943075,0.00943075,0.00943075
117,2665.56,0.47846,0.35134,0.8832,0.81404,0.72549,0.80824,0.56099,1.39918,1.75194,1.56052,0.0094258,0.0094258,0.0094258
118,2687.94,0.46825,0.35475,0.87813,0.84223,0.7598,0.84775,0.58852,1.41226,1.77778,1.55953,0.00942085,0.00942085,0.00942085
119,2710.5,0.47894,0.35927,0.89665,0.83997,0.77187,0.8363,0.54371,1.44892,1.10331,1.63085,0.0094159,0.0094159,0.0094159
120,2732.98,0.47227,0.35949,0.89657,0.8547,0.79412,0.8368,0.55726,1.43728,1.26414,1.55514,0.00941095,0.00941095,0.00941095
121,2755.44,0.4665,0.35941,0.88539,0.89493,0.70979,0.83185,0.57042,1.40043,1.31866,1.65694,0.009406,0.009406,0.009406
122,2777.97,0.48578,0.36523,0.88525,0.87677,0.73239,0.83919,0.56724,1.45036,1.54929,1.60542,0.00940105,0.00940105,0.00940105
123,2800.42,0.48647,0.36144,0.88017,0.80242,0.7598,0.82641,0.55412,1.41028,1.34418,1.61864,0.0093961,0.0093961,0.0093961
