epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,1172.25,0.74073,0.69596,0.99696,0.46116,0.61509,0.51994,0.36416,0.84997,6.22943,1.04723,0.0089308,0.0089308,0.0089308
110,1182.75,0.74247,0.70491,1.01645,0.53487,0.5746,0.56403,0.38478,0.89374,3.61908,1.09193,0.0089209,0.0089209,0.0089209
111,1193.3,0.74265,0.6977,1.01857,0.61685,0.47974,0.53844,0.38173,0.89114,5.56239,1.14103,0.008911,0.008911,0.008911
112,1203.87,0.73403,0.66192,1.00463,0.57107,0.53396,0.54989,0.39106,0.89559,3.27006,1.12278,0.0089011,0.0089011,0.0089011
113,1214.38,0.73181,0.65419,1.00435,0.49367,0.56545,0.516,0.36359,0.85017,3.63096,1.06504,0.0088912,0.0088912,0.0088912
114,1224.98,0.72494,0.64574,0.9944,0.49561,0.60316,0.53585,0.37841,0.89542,3.49504,1.09903,0.0088813,0.0088813,0.0088813
115,1235.58,0.72951,0.68471,1.01363,0.55966,0.51058,0.51919,0.37818,0.87803,4.47843,1.09679,0.0088714,0.0088714,0.0088714
116,1246.08,0.72305,0.66902,0.99203,0.5188,0.54689,0.53139,0.37192,0.86872,3.19156,1.07985,0.0088615,0.0088615,0.0088615
117,1256.68,0.71976,0.67067,0.9859,0.5898,0.47724,0.53601,0.37369,0.9103,4.79444,1.11084,0.0088516,0.0088516,0.0088516
118,1267.24,0.69794,0.63959,0.99203,0.62226,0.53845,0.5556,0.38513,0.89247,4.73357,1.07679,0.0088417,0.0088417,0.0088417
119,1277.76,0.72934,0.68005,1.00698,0.51192,0.54889,0.52866,0.37061,0.896,3.86589,1.10485,0.0088318,0.0088318,0.0088318
120,1288.34,0.73557,0.66683,1.01359,0.53678,0.56602,0.5357,0.36863,0.8995,4.93085,1.10366,0.0088219,0.0088219,0.0088219
121,1298.93,0.72819,0.66769,0.99346,0.6236,0.48381,0.54003,0.3834,0.87975,6.68862,1.07705,0.008812,0.008812,0.008812
122,1309.53,0.72118,0.66339,0.99752,0.61351,0.50152,0.56377,0.40031,0.86274,3.47772,1.08272,0.0088021,0.0088021,0.0088021
123,1320.11,0.71434,0.66679,0.99382,0.59464,0.53302,0.54853,0.39377,0.87559,3.61885,1.07748,0.0087922,0.0087922,0.0087922
124,1330.66,0.70981,0.60155,0.98927,0.60803,0.48931,0.55977,0.39152,0.89256,3.15757,1.11578,0.0087823,0.0087823,0.0087823
125,1341.33,0.71649,0.66856,0.99215,0.64063,0.47843,0.53853,0.38842,0.87806,3.41017,1.0996,0.0087724,0.0087724,0.0087724
