epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,1203.1,0.9073,0.69195,1.05979,0.83471,0.79218,0.84345,0.52391,1.28731,3.06296,1.24068,0.00952975,0.00952975,0.00952975
97,1215.65,0.91163,0.71987,1.07856,0.80522,0.82353,0.8285,0.48852,1.37061,3.92514,1.32817,0.0095248,0.0095248,0.0095248
98,1228.2,0.89286,0.70251,1.07345,0.85532,0.78922,0.85712,0.50602,1.31069,3.53478,1.29947,0.00951985,0.00951985,0.00951985
99,1240.7,0.86043,0.66466,1.03954,0.79861,0.83824,0.85536,0.51547,1.35214,2.5078,1.27424,0.0095149,0.0095149,0.0095149
100,1253.36,0.88381,0.67846,1.05786,0.82696,0.81995,0.86825,0.51618,1.28012,1.89881,1.29305,0.00950995,0.00950995,0.00950995
101,1266.09,0.92076,0.67886,1.07529,0.90105,0.73529,0.85238,0.51625,1.27749,2.31323,1.28882,0.009505,0.009505,0.009505
102,1278.72,0.89182,0.67863,1.05019,0.82982,0.84314,0.85696,0.5325,1.24673,4.82008,1.24879,0.00950005,0.00950005,0.00950005
103,1291.34,0.89219,0.66649,1.06697,0.82521,0.80999,0.87662,0.53547,1.34774,2.87839,1.30322,0.0094951,0.0094951,0.0094951
104,1303.94,0.88643,0.6656,1.05991,0.84599,0.82353,0.85429,0.52172,1.36471,3.8684,1.35934,0.00949015,0.00949015,0.00949015
105,1316.48,0.89848,0.70517,1.0781,0.78322,0.84314,0.87308,0.52889,1.30176,4.14961,1.32362,0.0094852,0.0094852,0.0094852
106,1329,0.92591,0.72111,1.0889,0.8615,0.77451,0.86622,0.49738,1.40606,3.52135,1.40156,0.00948025,0.00948025,0.00948025
107,1341.51,0.86314,0.67049,1.03805,0.85808,0.77057,0.877,0.51868,1.32141,2.53385,1.2884,0.0094753,0.0094753,0.0094753
108,1354.05,0.89301,0.66575,1.0724,0.85406,0.76961,0.86821,0.51921,1.30935,3.71104,1.28757,0.00947035,0.00947035,0.00947035
109,1366.65,0.87892,0.65439,1.05225,0.73513,0.84804,0.82836,0.50686,1.29199,3.98558,1.2887,0.0094654,0.0094654,0.0094654
110,1379.17,0.86046,0.66113,1.04224,0.87949,0.77941,0.88763,0.52584,1.37694,2.07975,1.35077,0.00946045,0.00946045,0.00946045
111,1391.69,0.86315,0.65905,1.04874,0.8361,0.80882,0.86925,0.54944,1.33187,2.05525,1.30816,0.0094555,0.0094555,0.0094555
112,1404.48,0.87533,0.66849,1.05748,0.87361,0.74542,0.86225,0.51917,1.29623,3.05117,1.29308,0.00945055,0.00945055,0.00945055
113,1417.03,0.8625,0.64059,1.05114,0.86028,0.72059,0.80736,0.49419,1.40073,2.28746,1.3307,0.0094456,0.0094456,0.0094456
114,1429.55,0.87205,0.67266,1.05961,0.82039,0.82843,0.85383,0.50945,1.33811,4.0864,1.31932,0.00944065,0.00944065,0.00944065
115,1442.08,0.8551,0.64966,1.03311,0.85371,0.79902,0.86251,0.51573,1.24835,4.42185,1.28407,0.0094357,0.0094357,0.0094357
116,1454.59,0.88962,0.67322,1.06108,0.76466,0.84417,0.85876,0.5109,1.34048,4.51823,1.33891,0.00943075,0.00943075,0.00943075
117,1467.16,0.85598,0.62653,1.03698,0.88423,0.80882,0.8806,0.53146,1.35428,4.08413,1.33722,0.0094258,0.0094258,0.0094258
118,1479.7,0.82361,0.61649,1.02507,0.82793,0.84909,0.88529,0.53759,1.29397,3.1577,1.3308,0.00942085,0.00942085,0.00942085
119,1492.23,0.8569,0.65281,1.03351,0.79896,0.83768,0.84555,0.52667,1.3549,4.63364,1.32534,0.0094159,0.0094159,0.0094159
120,1504.77,0.86718,0.66845,1.06574,0.77578,0.85784,0.87828,0.54814,1.307,3.23875,1.30553,0.00941095,0.00941095,0.00941095
121,1517.32,0.88126,0.67649,1.07272,0.83531,0.82045,0.85963,0.52309,1.4254,4.14287,1.35513,0.009406,0.009406,0.009406
122,1529.91,0.85471,0.65464,1.04609,0.8725,0.81863,0.89951,0.56156,1.28414,2.00591,1.28189,0.00940105,0.00940105,0.00940105
123,1542.6,0.85473,0.64834,1.03302,0.84225,0.81138,0.87211,0.5398,1.29048,2.68434,1.29762,0.0093961,0.0093961,0.0093961
124,1555.13,0.8363,0.63375,1.04712,0.83896,0.87255,0.87704,0.52984,1.31624,4.05118,1.31389,0.00939115,0.00939115,0.00939115
125,1567.62,0.84762,0.64626,1.04532,0.82205,0.83786,0.87368,0.5243,1.36477,2.66338,1.31529,0.0093862,0.0093862,0.0093862
126,1580.18,0.86259,0.64101,1.05655,0.79009,0.79338,0.82238,0.49236,1.28004,4.33628,1.27464,0.00938125,0.00938125,0.00938125
127,1592.74,0.8553,0.64379,1.04378,0.88544,0.80392,0.86225,0.51116,1.29344,1.56953,1.30683,0.0093763,0.0093763,0.0093763
128,1605.3,0.82119,0.6277,1.02657,0.80742,0.8221,0.85994,0.53302,1.30805,3.63966,1.28798,0.00937135,0.00937135,0.00937135
129,1617.88,0.82845,0.63711,1.03241,0.7956,0.85862,0.87608,0.54226,1.35315,3.0166,1.30285,0.0093664,0.0093664,0.0093664
130,1630.41,0.81829,0.60955,1.0302,0.88702,0.79902,0.87327,0.53659,1.44842,1.95897,1.36008,0.00936145,0.00936145,0.00936145
131,1642.92,0.84482,0.65705,1.03258,0.85881,0.79902,0.8555,0.52961,1.25379,2.83894,1.25427,0.0093565,0.0093565,0.0093565
132,1655.45,0.83293,0.61923,1.01618,0.82072,0.78922,0.84456,0.51723,1.31909,4.55629,1.29419,0.00935155,0.00935155,0.00935155
133,1667.98,0.84669,0.65952,1.04286,0.84021,0.79906,0.86491,0.53871,1.21688,4.32534,1.24596,0.0093466,0.0093466,0.0093466
134,1680.52,0.83927,0.61492,1.0329,0.88648,0.8039,0.88243,0.5507,1.32287,1.96357,1.29926,0.00934165,0.00934165,0.00934165
135,1693.04,0.82045,0.6386,1.03362,0.85727,0.77941,0.87284,0.54798,1.29673,3.90774,1.26118,0.0093367,0.0093367,0.0093367
136,1705.58,0.82674,0.61878,1.02034,0.83242,0.83333,0.88006,0.54918,1.2543,3.62217,1.26408,0.00933175,0.00933175,0.00933175
137,1718.17,0.82075,0.62276,1.02913,0.80507,0.85032,0.87699,0.53969,1.27736,3.85645,1.26964,0.0093268,0.0093268,0.0093268
138,1730.72,0.80247,0.62361,1.01353,0.79752,0.81373,0.82219,0.49461,1.31441,6.42496,1.30377,0.00932185,0.00932185,0.00932185
139,1743.2,0.83358,0.64128,1.03374,0.79734,0.83333,0.87597,0.5354,1.36706,2.57616,1.36055,0.0093169,0.0093169,0.0093169
140,1755.77,0.80827,0.61945,1.02899,0.8249,0.84314,0.887,0.54382,1.21931,4.05698,1.22399,0.00931195,0.00931195,0.00931195
141,1768.31,0.82008,0.61265,1.02796,0.79057,0.81418,0.84386,0.517,1.51013,3.4951,1.45053,0.009307,0.009307,0.009307
142,1780.79,0.8167,0.6213,1.03673,0.84599,0.82843,0.8752,0.52448,1.40467,2.31445,1.36807,0.00930205,0.00930205,0.00930205
143,1793.3,0.79675,0.59913,1.01481,0.79753,0.83333,0.85609,0.52801,1.25529,2.14701,1.25242,0.0092971,0.0092971,0.0092971
144,1805.85,0.83499,0.62393,1.03997,0.81368,0.83492,0.86872,0.54042,1.26313,2.68067,1.27984,0.00929215,0.00929215,0.00929215
145,1818.35,0.82026,0.61457,1.01964,0.81354,0.81272,0.85242,0.53985,1.25999,2.83223,1.2907,0.0092872,0.0092872,0.0092872
