epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,842.315,1.13482,0.62253,1.30517,0.8776,0.85805,0.91105,0.54546,1.34156,0.70531,1.69146,0.0018317,0.0018317,0.0018317
87,852.081,1.11192,0.63267,1.27934,0.87014,0.84381,0.90045,0.54999,1.32117,0.71717,1.65496,0.00182972,0.00182972,0.00182972
88,859.942,1.09895,0.64154,1.27587,0.86304,0.85634,0.90231,0.54467,1.40301,0.72981,1.72425,0.00182774,0.00182774,0.00182774
89,867.573,1.13023,0.63343,1.27155,0.84599,0.84787,0.89139,0.54309,1.36282,0.77165,1.68578,0.00182576,0.00182576,0.00182576
90,875.068,1.14524,0.6544,1.30942,0.86234,0.8215,0.87524,0.5193,1.40222,0.74585,1.71061,0.00182378,0.00182378,0.00182378
91,882.734,1.12159,0.65022,1.29823,0.87479,0.84787,0.90655,0.54833,1.37355,0.69771,1.70678,0.0018218,0.0018218,0.0018218
92,890.562,1.1561,0.652,1.25579,0.84125,0.83773,0.90122,0.53539,1.38196,0.79408,1.72714,0.00181982,0.00181982,0.00181982
93,898.353,1.10181,0.64402,1.29003,0.87403,0.87221,0.9174,0.55804,1.27727,0.71676,1.61864,0.00181784,0.00181784,0.00181784
94,905.86,1.10098,0.60938,1.26609,0.79706,0.88438,0.88835,0.5199,1.35941,0.83656,1.69145,0.00181586,0.00181586,0.00181586
95,913.593,1.12348,0.60988,1.28536,0.84178,0.86207,0.90054,0.53136,1.38113,0.83378,1.68756,0.00181388,0.00181388,0.00181388
96,921.389,1.05405,0.62193,1.26628,0.85015,0.82854,0.89426,0.5308,1.36646,0.75888,1.69204,0.0018119,0.0018119,0.0018119
97,929.052,1.08751,0.64894,1.23173,0.80964,0.8215,0.87997,0.52667,1.34969,0.84236,1.67159,0.00180992,0.00180992,0.00180992
98,937.244,1.12672,0.63721,1.29698,0.84186,0.89625,0.92238,0.54854,1.3301,0.77002,1.69821,0.00180794,0.00180794,0.00180794
99,947.502,1.06673,0.62868,1.28718,0.88124,0.8429,0.91103,0.52668,1.39296,0.72469,1.79475,0.00180596,0.00180596,0.00180596
100,956.873,1.10162,0.60776,1.24729,0.86093,0.85396,0.90166,0.53233,1.45605,0.8591,1.77646,0.00180398,0.00180398,0.00180398
101,964.755,1.089,0.61824,1.25362,0.8627,0.87944,0.92446,0.55445,1.37262,0.76346,1.6894,0.001802,0.001802,0.001802
102,972.109,1.06897,0.60942,1.24711,0.86352,0.88438,0.93106,0.56309,1.37808,0.69178,1.69659,0.00180002,0.00180002,0.00180002
103,980.922,1.07308,0.59725,1.28567,0.90724,0.84381,0.93218,0.56225,1.39082,0.72559,1.69141,0.00179804,0.00179804,0.00179804
104,988.519,1.07633,0.61195,1.24084,0.88648,0.85536,0.89951,0.54062,1.39216,0.79777,1.71813,0.00179606,0.00179606,0.00179606
105,996.101,1.06755,0.62781,1.27342,0.8765,0.87811,0.90768,0.54647,1.35736,0.69483,1.70842,0.00179408,0.00179408,0.00179408
106,1003.74,1.08366,0.62756,1.25884,0.87317,0.87221,0.90745,0.54724,1.43193,0.7719,1.78638,0.0017921,0.0017921,0.0017921
107,1011.35,1.05948,0.59206,1.2392,0.88179,0.87221,0.91259,0.54692,1.45665,0.73962,1.82847,0.00179012,0.00179012,0.00179012
108,1019.08,1.05764,0.60939,1.25342,0.86113,0.86815,0.91466,0.54828,1.43368,0.71658,1.77253,0.00178814,0.00178814,0.00178814
109,1026.6,1.07365,0.59702,1.21816,0.8559,0.87018,0.92029,0.55915,1.44541,0.79635,1.79259,0.00178616,0.00178616,0.00178616
110,1034.28,1.06158,0.63538,1.28802,0.85131,0.88258,0.91304,0.5544,1.47024,0.75354,1.85112,0.00178418,0.00178418,0.00178418
111,1041.79,1.11825,0.63698,1.28574,0.84963,0.85396,0.89608,0.52082,1.53957,0.80274,1.89111,0.0017822,0.0017822,0.0017822
112,1049.6,1.09085,0.59778,1.24932,0.86213,0.86004,0.89638,0.52675,1.55815,0.85221,1.83429,0.00178022,0.00178022,0.00178022
113,1057.29,1.09582,0.59409,1.23236,0.85666,0.87627,0.90798,0.54956,1.4131,0.75372,1.77153,0.00177824,0.00177824,0.00177824
114,1065.09,1.06633,0.57571,1.21386,0.86731,0.8618,0.92327,0.527,1.52139,0.72373,1.91833,0.00177626,0.00177626,0.00177626
115,1072.68,1.07396,0.61013,1.24471,0.86779,0.84584,0.90629,0.53713,1.43053,0.75076,1.79973,0.00177428,0.00177428,0.00177428
